source	edge_type	target	attribute
D020069	PRESENTS_DpS	DOID:3690	1.0
D008607	PRESENTS_DpS	DOID:0060655	1.0
D006429	PRESENTS_DpS	DOID:4193	1.0
D001037	PRESENTS_DpS	DOID:13664	1.0
D003638	PRESENTS_DpS	DOID:4480	1.0
D010468	PRESENTS_DpS	DOID:0060046	1.0
D020069	PRESENTS_DpS	DOID:10159	1.0
D004421	PRESENTS_DpS	DOID:3982	1.0
D005130	PRESENTS_DpS	DOID:4143	1.0
D014786	PRESENTS_DpS	DOID:1210	1.0
D053159	PRESENTS_DpS	DOID:289	1.0
D009461	PRESENTS_DpS	DOID:9455	1.0
D059787	PRESENTS_DpS	DOID:9477	1.0
D001416	PRESENTS_DpS	DOID:0060098	1.0
D009123	PRESENTS_DpS	DOID:655	1.0
D015354	PRESENTS_DpS	DOID:10175	1.0
D000855	PRESENTS_DpS	DOID:0050336	1.0
D004409	PRESENTS_DpS	DOID:9297	1.0
D005334	PRESENTS_DpS	DOID:1602	1.0
D000647	PRESENTS_DpS	DOID:3526	1.0
D001835	PRESENTS_DpS	DOID:8295	1.0
D014202	PRESENTS_DpS	DOID:4203	1.0
D006261	PRESENTS_DpS	DOID:2174	1.0
D014839	PRESENTS_DpS	DOID:9306	1.0
D001247	PRESENTS_DpS	DOID:1389	1.0
D004438	PRESENTS_DpS	DOID:0060123	1.0
D017116	PRESENTS_DpS	DOID:4306	1.0
D006469	PRESENTS_DpS	DOID:12522	1.0
D003244	PRESENTS_DpS	DOID:12678	1.0
D000377	PRESENTS_DpS	DOID:3526	1.0
D011507	PRESENTS_DpS	DOID:5389	1.0
D006456	PRESENTS_DpS	DOID:0050747	1.0
D006396	PRESENTS_DpS	DOID:1737	1.0
D009127	PRESENTS_DpS	DOID:1289	1.0
D001264	PRESENTS_DpS	DOID:225	1.0
D000550	PRESENTS_DpS	DOID:2340	1.0
D001037	PRESENTS_DpS	DOID:4851	1.0
D002819	PRESENTS_DpS	DOID:12930	1.0
D004408	PRESENTS_DpS	DOID:3963	1.0
D008607	PRESENTS_DpS	DOID:12798	1.0
D006628	PRESENTS_DpS	DOID:7998	1.0
D014770	PRESENTS_DpS	DOID:3095	1.0
D004438	PRESENTS_DpS	DOID:3963	1.0
D005130	PRESENTS_DpS	DOID:5327	1.0
DOID:10141	PRESENTS_DpS	D005222	1.0
D002100	PRESENTS_DpS	DOID:5409	1.0
D002303	PRESENTS_DpS	DOID:707	1.0
D011696	PRESENTS_DpS	DOID:8622	1.0
DOID:3390	PRESENTS_DpS	D004890	1.0
DOID:1289	PRESENTS_DpS	D006423	1.0
D002637	PRESENTS_DpS	DOID:14021	1.0
D002303	PRESENTS_DpS	DOID:3627	1.0
D006469	PRESENTS_DpS	DOID:115	1.0
D007806	PRESENTS_DpS	DOID:4188	1.0
D002559	PRESENTS_DpS	DOID:7213	1.0
D065634	PRESENTS_DpS	DOID:1573	1.0
D006212	PRESENTS_DpS	DOID:11949	1.0
D054160	PRESENTS_DpS	DOID:10763	1.0
DOID:9080	PRESENTS_DpS	D006942	1.0
D006319	PRESENTS_DpS	DOID:13382	1.0
D015354	PRESENTS_DpS	DOID:9834	1.0
D002389	PRESENTS_DpS	DOID:1849	1.0
D012585	PRESENTS_DpS	DOID:3627	1.0
DOID:784	PRESENTS_DpS	D004408	1.0
D014839	PRESENTS_DpS	DOID:5041	1.0
D005334	PRESENTS_DpS	DOID:11077	1.0
D006314	PRESENTS_DpS	DOID:10003	1.0
D002637	PRESENTS_DpS	DOID:0060224	1.0
D006261	PRESENTS_DpS	DOID:3842	1.0
D011602	PRESENTS_DpS	DOID:13186	1.0
D009461	PRESENTS_DpS	DOID:11202	1.0
D053159	PRESENTS_DpS	DOID:1679	1.0
DOID:10247	PRESENTS_DpS	D005334	1.0
D011695	PRESENTS_DpS	DOID:3142	1.0
D009155	PRESENTS_DpS	DOID:5505	1.0
D015430	PRESENTS_DpS	DOID:374	1.0
D005335	PRESENTS_DpS	DOID:9159	1.0
D012135	PRESENTS_DpS	DOID:6195	1.0
D020069	PRESENTS_DpS	DOID:184	1.0
D004244	PRESENTS_DpS	DOID:13001	1.0
D000787	PRESENTS_DpS	DOID:11840	1.0
DOID:13382	PRESENTS_DpS	D014202	1.0
D006261	PRESENTS_DpS	DOID:4415	1.0
D002559	PRESENTS_DpS	DOID:9406	1.0
D059226	PRESENTS_DpS	DOID:12785	1.0
D006396	PRESENTS_DpS	DOID:1984	1.0
D010243	PRESENTS_DpS	DOID:227	1.0
D014202	PRESENTS_DpS	DOID:3526	1.0
D000006	PRESENTS_DpS	DOID:1602	1.0
D001072	PRESENTS_DpS	DOID:0050835	1.0
D005207	PRESENTS_DpS	DOID:332	1.0
DOID:5723	PRESENTS_DpS	D009133	1.0
D003294	PRESENTS_DpS	DOID:12205	1.0
D008569	PRESENTS_DpS	DOID:3602	1.0
D011695	PRESENTS_DpS	DOID:1518	1.0
D003117	PRESENTS_DpS	DOID:13133	1.0
D004890	PRESENTS_DpS	DOID:646	1.0
DOID:1319	PRESENTS_DpS	D000849	1.0
D005207	PRESENTS_DpS	DOID:538	1.0
D011596	PRESENTS_DpS	DOID:863	1.0
D006337	PRESENTS_DpS	DOID:1787	1.0
DOID:308	PRESENTS_DpS	D013575	1.0
D002100	PRESENTS_DpS	DOID:4080	1.0
D006261	PRESENTS_DpS	DOID:4588	1.0
D015160	PRESENTS_DpS	DOID:5093	1.0
D011697	PRESENTS_DpS	DOID:9808	1.0
D006423	PRESENTS_DpS	DOID:13095	1.0
D006319	PRESENTS_DpS	DOID:14693	1.0
D055948	PRESENTS_DpS	DOID:14221	1.0
D003638	PRESENTS_DpS	DOID:13336	1.0
D006942	PRESENTS_DpS	DOID:2213	1.0
D009765	PRESENTS_DpS	DOID:14515	1.0
DOID:8057	PRESENTS_DpS	D009886	1.0
D007625	PRESENTS_DpS	DOID:890	1.0
D005334	PRESENTS_DpS	DOID:9700	1.0
D012678	PRESENTS_DpS	DOID:12169	1.0
D009461	PRESENTS_DpS	DOID:9476	1.0
D014786	PRESENTS_DpS	DOID:5392	1.0
D000072716	PRESENTS_DpS	DOID:1793	1.0
D000006	PRESENTS_DpS	DOID:1521	1.0
D015160	PRESENTS_DpS	DOID:8283	1.0
D005320	PRESENTS_DpS	DOID:8488	1.0
D005334	PRESENTS_DpS	DOID:9471	1.0
D034381	PRESENTS_DpS	DOID:0050328	1.0
D006261	PRESENTS_DpS	DOID:11550	1.0
DOID:11577	PRESENTS_DpS	D009886	1.0
DOID:13976	PRESENTS_DpS	D020820	1.0
D019547	PRESENTS_DpS	DOID:10141	1.0
D001259	PRESENTS_DpS	DOID:3541	1.0
D010291	PRESENTS_DpS	DOID:7211	1.0
D009123	PRESENTS_DpS	DOID:14693	1.0
D006930	PRESENTS_DpS	DOID:631	1.0
D014826	PRESENTS_DpS	DOID:12842	1.0
D013575	PRESENTS_DpS	DOID:1657	1.0
D006942	PRESENTS_DpS	DOID:9538	1.0
D010146	PRESENTS_DpS	DOID:48	1.0
D006987	PRESENTS_DpS	DOID:11503	1.0
D003639	PRESENTS_DpS	DOID:3565	1.0
D003638	PRESENTS_DpS	DOID:2742	1.0
D034381	PRESENTS_DpS	DOID:5940	1.0
D006311	PRESENTS_DpS	DOID:869	1.0
D006313	PRESENTS_DpS	DOID:3454	1.0
D011695	PRESENTS_DpS	DOID:865	1.0
DOID:12785	PRESENTS_DpS	D009133	1.0
D011694	PRESENTS_DpS	DOID:2583	1.0
D014826	PRESENTS_DpS	DOID:10039	1.0
D001766	PRESENTS_DpS	DOID:10176	1.0
DOID:2513	PRESENTS_DpS	D009461	1.0
DOID:10456	PRESENTS_DpS	D009437	1.0
D001766	PRESENTS_DpS	DOID:11831	1.0
DOID:0050700	PRESENTS_DpS	D018476	1.0
D005334	PRESENTS_DpS	DOID:10247	1.0
D010146	PRESENTS_DpS	DOID:1222	1.0
D018771	PRESENTS_DpS	DOID:2701	1.0
D015431	PRESENTS_DpS	DOID:0060854	1.0
D014839	PRESENTS_DpS	DOID:363	1.0
D004487	PRESENTS_DpS	DOID:2742	1.0
D006261	PRESENTS_DpS	DOID:3407	1.0
D001259	PRESENTS_DpS	DOID:3426	1.0
D002559	PRESENTS_DpS	DOID:2815	1.0
D009128	PRESENTS_DpS	DOID:1757	1.0
DOID:9255	PRESENTS_DpS	D004401	1.0
D004489	PRESENTS_DpS	DOID:3393	1.0
D010243	PRESENTS_DpS	DOID:1400	1.0
D006469	PRESENTS_DpS	DOID:11759	1.0
D020069	PRESENTS_DpS	DOID:17	1.0
D006313	PRESENTS_DpS	DOID:707	1.0
D007565	PRESENTS_DpS	DOID:3558	1.0
D010146	PRESENTS_DpS	DOID:3463	1.0
D020757	PRESENTS_DpS	DOID:13027	1.0
D010167	PRESENTS_DpS	DOID:2862	1.0
D003117	PRESENTS_DpS	DOID:13912	1.0
D015160	PRESENTS_DpS	DOID:11502	1.0
DOID:4772	PRESENTS_DpS	D015160	1.0
D005183	PRESENTS_DpS	DOID:12930	1.0
D000860	PRESENTS_DpS	DOID:11088	1.0
D010243	PRESENTS_DpS	DOID:8675	1.0
D009461	PRESENTS_DpS	DOID:8997	1.0
D003128	PRESENTS_DpS	DOID:12978	1.0
D018771	PRESENTS_DpS	DOID:2703	1.0
D012640	PRESENTS_DpS	DOID:1659	1.0
D011782	PRESENTS_DpS	DOID:3558	1.0
D001766	PRESENTS_DpS	DOID:2738	1.0
D004244	PRESENTS_DpS	DOID:13002	1.0
D000006	PRESENTS_DpS	DOID:11240	1.0
D012640	PRESENTS_DpS	DOID:0060469	1.0
D002559	PRESENTS_DpS	DOID:4587	1.0
D010243	PRESENTS_DpS	DOID:13501	1.0
D009912	PRESENTS_DpS	DOID:2730	1.0
D003248	PRESENTS_DpS	DOID:9778	1.0
DOID:3565	PRESENTS_DpS	D009886	1.0
D005335	PRESENTS_DpS	DOID:7997	1.0
D003968	PRESENTS_DpS	DOID:5113	1.0
D006469	PRESENTS_DpS	DOID:4415	1.0
D006319	PRESENTS_DpS	DOID:2571	1.0
D006606	PRESENTS_DpS	DOID:11963	1.0
D055665	PRESENTS_DpS	DOID:1247	1.0
D018908	PRESENTS_DpS	DOID:12376	1.0
D004614	PRESENTS_DpS	DOID:11771	1.0
D000071699	PRESENTS_DpS	DOID:13174	1.0
D001037	PRESENTS_DpS	DOID:4372	1.0
D009912	PRESENTS_DpS	DOID:1602	1.0
D000006	PRESENTS_DpS	DOID:0060181	1.0
D014839	PRESENTS_DpS	DOID:1517	1.0
D007035	PRESENTS_DpS	DOID:7693	1.0
D000006	PRESENTS_DpS	DOID:4744	1.0
D005132	PRESENTS_DpS	DOID:2349	1.0
D020250	PRESENTS_DpS	DOID:3459	1.0
D006935	PRESENTS_DpS	DOID:9651	1.0
D011696	PRESENTS_DpS	DOID:2213	1.0
D007040	PRESENTS_DpS	DOID:11396	1.0
D005158	PRESENTS_DpS	DOID:2001	1.0
D001259	PRESENTS_DpS	DOID:8675	1.0
D034381	PRESENTS_DpS	DOID:227	1.0
D020795	PRESENTS_DpS	DOID:9368	1.0
D003371	PRESENTS_DpS	DOID:6132	1.0
D001724	PRESENTS_DpS	DOID:11088	1.0
D005334	PRESENTS_DpS	DOID:0080108	1.0
D006930	PRESENTS_DpS	DOID:14087	1.0
D000860	PRESENTS_DpS	DOID:9768	1.0
D009886	PRESENTS_DpS	DOID:3575	1.0
D006935	PRESENTS_DpS	DOID:9884	1.0
D003490	PRESENTS_DpS	DOID:14289	1.0
D006685	PRESENTS_DpS	DOID:2596	1.0
DOID:10573	PRESENTS_DpS	D009912	1.0
D054068	PRESENTS_DpS	DOID:2917	1.0
D034381	PRESENTS_DpS	DOID:2889	1.0
D014549	PRESENTS_DpS	DOID:4903	1.0
D019591	PRESENTS_DpS	DOID:9840	1.0
DOID:1019	PRESENTS_DpS	D010146	1.0
D006606	PRESENTS_DpS	DOID:8536	1.0
D015160	PRESENTS_DpS	DOID:6419	1.0
D011595	PRESENTS_DpS	DOID:3488	1.0
D004244	PRESENTS_DpS	DOID:2508	1.0
D001750	PRESENTS_DpS	DOID:12143	1.0
D005683	PRESENTS_DpS	DOID:37	1.0
D011507	PRESENTS_DpS	DOID:620	1.0
D013575	PRESENTS_DpS	DOID:1088	1.0
D017699	PRESENTS_DpS	DOID:3877	1.0
D010148	PRESENTS_DpS	DOID:1993	1.0
D006685	PRESENTS_DpS	DOID:8719	1.0
D003968	PRESENTS_DpS	DOID:12375	1.0
DOID:4411	PRESENTS_DpS	D016553	1.0
D053584	PRESENTS_DpS	DOID:5199	1.0
D013064	PRESENTS_DpS	DOID:332	1.0
D001416	PRESENTS_DpS	DOID:970	1.0
D004417	PRESENTS_DpS	DOID:2615	1.0
D059787	PRESENTS_DpS	DOID:182	1.0
D005157	PRESENTS_DpS	DOID:5940	1.0
D013035	PRESENTS_DpS	DOID:4137	1.0
D062026	PRESENTS_DpS	DOID:6364	1.0
DOID:2513	PRESENTS_DpS	D005158	1.0
D018589	PRESENTS_DpS	DOID:1967	1.0
D004487	PRESENTS_DpS	DOID:14289	1.0
D003639	PRESENTS_DpS	DOID:9210	1.0
D000006	PRESENTS_DpS	DOID:898	1.0
D012133	PRESENTS_DpS	DOID:230	1.0
D014202	PRESENTS_DpS	DOID:13548	1.0
D004487	PRESENTS_DpS	DOID:12028	1.0
D006935	PRESENTS_DpS	DOID:13097	1.0
D014832	PRESENTS_DpS	DOID:139	1.0
D003221	PRESENTS_DpS	DOID:1270	1.0
D003693	PRESENTS_DpS	DOID:8645	1.0
DOID:2769	PRESENTS_DpS	D013064	1.0
D009437	PRESENTS_DpS	DOID:3689	1.0
D059352	PRESENTS_DpS	DOID:9538	1.0
D013035	PRESENTS_DpS	DOID:529	1.0
DOID:9476	PRESENTS_DpS	D013575	1.0
D013035	PRESENTS_DpS	DOID:4072	1.0
D012021	PRESENTS_DpS	DOID:14423	1.0
D055665	PRESENTS_DpS	DOID:8596	1.0
D003371	PRESENTS_DpS	DOID:13891	1.0
D007383	PRESENTS_DpS	DOID:0060903	1.0
DOID:1395	PRESENTS_DpS	D001835	1.0
D017699	PRESENTS_DpS	DOID:13709	1.0
D006628	PRESENTS_DpS	DOID:1701	1.0
D000860	PRESENTS_DpS	DOID:4648	1.0
D010264	PRESENTS_DpS	DOID:10881	1.0
D020915	PRESENTS_DpS	DOID:1389	1.0
D004487	PRESENTS_DpS	DOID:178	1.0
D020069	PRESENTS_DpS	DOID:4306	1.0
D014012	PRESENTS_DpS	DOID:2431	1.0
D009461	PRESENTS_DpS	DOID:1761	1.0
D011602	PRESENTS_DpS	DOID:6590	1.0
D012133	PRESENTS_DpS	DOID:4	1.0
D014202	PRESENTS_DpS	DOID:8057	1.0
D001750	PRESENTS_DpS	DOID:365	1.0
D003639	PRESENTS_DpS	DOID:9470	1.0
D000006	PRESENTS_DpS	DOID:14735	1.0
D012585	PRESENTS_DpS	DOID:225	1.0
D001072	PRESENTS_DpS	DOID:1926	1.0
D009461	PRESENTS_DpS	DOID:13515	1.0
D006396	PRESENTS_DpS	DOID:4929	1.0
DOID:3565	PRESENTS_DpS	D003638	1.0
D051474	PRESENTS_DpS	DOID:14402	1.0
D007035	PRESENTS_DpS	DOID:864	1.0
D006261	PRESENTS_DpS	DOID:11389	1.0
D004487	PRESENTS_DpS	DOID:5093	1.0
D005334	PRESENTS_DpS	DOID:9637	1.0
D004688	PRESENTS_DpS	DOID:10487	1.0
DOID:9471	PRESENTS_DpS	D004844	1.0
D010264	PRESENTS_DpS	DOID:5158	1.0
D003371	PRESENTS_DpS	DOID:0050152	1.0
D014826	PRESENTS_DpS	DOID:4706	1.0
D001416	PRESENTS_DpS	DOID:1407	1.0
D003221	PRESENTS_DpS	DOID:4372	1.0
D004844	PRESENTS_DpS	DOID:2229	1.0
D012135	PRESENTS_DpS	DOID:9164	1.0
D001044	PRESENTS_DpS	DOID:3526	1.0
D001766	PRESENTS_DpS	DOID:11608	1.0
DOID:14203	PRESENTS_DpS	D015746	1.0
D000787	PRESENTS_DpS	DOID:4248	1.0
D003655	PRESENTS_DpS	DOID:9650	1.0
D004433	PRESENTS_DpS	DOID:833	1.0
D051346	PRESENTS_DpS	DOID:1089	1.0
DOID:11577	PRESENTS_DpS	D012585	1.0
D006469	PRESENTS_DpS	DOID:9675	1.0
D007565	PRESENTS_DpS	DOID:5082	1.0
D017036	PRESENTS_DpS	DOID:2316	1.0
D010243	PRESENTS_DpS	DOID:10881	1.0
D011695	PRESENTS_DpS	DOID:3049	1.0
D012877	PRESENTS_DpS	DOID:161	1.0
D005157	PRESENTS_DpS	DOID:216	1.0
D004844	PRESENTS_DpS	DOID:139	1.0
D014098	PRESENTS_DpS	DOID:5330	1.0
D011537	PRESENTS_DpS	DOID:9446	1.0
D006628	PRESENTS_DpS	DOID:13938	1.0
D014012	PRESENTS_DpS	DOID:2349	1.0
D006337	PRESENTS_DpS	DOID:3277	1.0
D009886	PRESENTS_DpS	DOID:1573	1.0
D003221	PRESENTS_DpS	DOID:4723	1.0
D009133	PRESENTS_DpS	DOID:4953	1.0
D001766	PRESENTS_DpS	DOID:2566	1.0
D064250	PRESENTS_DpS	DOID:1287	1.0
D003967	PRESENTS_DpS	DOID:170	1.0
D004172	PRESENTS_DpS	DOID:12361	1.0
D014012	PRESENTS_DpS	DOID:3565	1.0
D009912	PRESENTS_DpS	DOID:374	1.0
D010149	PRESENTS_DpS	DOID:10126	1.0
D011537	PRESENTS_DpS	DOID:8628	1.0
DOID:10126	PRESENTS_DpS	D005132	1.0
DOID:10383	PRESENTS_DpS	D014103	1.0
D000067329	PRESENTS_DpS	DOID:557	1.0
D006311	PRESENTS_DpS	DOID:93	1.0
D004890	PRESENTS_DpS	DOID:3901	1.0
DOID:2768	PRESENTS_DpS	D014832	1.0
D001247	PRESENTS_DpS	DOID:10718	1.0
D015354	PRESENTS_DpS	DOID:10794	1.0
D000006	PRESENTS_DpS	DOID:13543	1.0
D005207	PRESENTS_DpS	DOID:7008	1.0
D003244	PRESENTS_DpS	DOID:0070309	1.0
DOID:0060046	PRESENTS_DpS	D020237	1.0
D004417	PRESENTS_DpS	DOID:3225	1.0
D009461	PRESENTS_DpS	DOID:1459	1.0
D001049	PRESENTS_DpS	DOID:437	1.0
D006628	PRESENTS_DpS	DOID:3134	1.0
D053608	PRESENTS_DpS	DOID:9675	1.0
D019080	PRESENTS_DpS	DOID:12721	1.0
D012135	PRESENTS_DpS	DOID:255	1.0
D002559	PRESENTS_DpS	DOID:3078	1.0
D006319	PRESENTS_DpS	DOID:13098	1.0
D015160	PRESENTS_DpS	DOID:655	1.0
D008607	PRESENTS_DpS	DOID:1697	1.0
D012640	PRESENTS_DpS	DOID:9274	1.0
D013064	PRESENTS_DpS	DOID:11870	1.0
D021501	PRESENTS_DpS	DOID:9477	1.0
D004401	PRESENTS_DpS	DOID:3868	1.0
D009133	PRESENTS_DpS	DOID:12961	1.0
D020323	PRESENTS_DpS	DOID:480	1.0
DOID:2917	PRESENTS_DpS	D011507	1.0
D034381	PRESENTS_DpS	DOID:4997	1.0
D012585	PRESENTS_DpS	DOID:0060192	1.0
DOID:2797	PRESENTS_DpS	D006469	1.0
D015354	PRESENTS_DpS	DOID:12271	1.0
D014098	PRESENTS_DpS	DOID:4483	1.0
D006311	PRESENTS_DpS	DOID:13336	1.0
D003967	PRESENTS_DpS	DOID:5574	1.0
D009133	PRESENTS_DpS	DOID:437	1.0
D012585	PRESENTS_DpS	DOID:4307	1.0
D020250	PRESENTS_DpS	DOID:4706	1.0
D016553	PRESENTS_DpS	DOID:8924	1.0
D004417	PRESENTS_DpS	DOID:14453	1.0
D005335	PRESENTS_DpS	DOID:12053	1.0
D004487	PRESENTS_DpS	DOID:11801	1.0
D012893	PRESENTS_DpS	DOID:9975	1.0
D000860	PRESENTS_DpS	DOID:13832	1.0
D020757	PRESENTS_DpS	DOID:4143	1.0
D001750	PRESENTS_DpS	DOID:734	1.0
D004417	PRESENTS_DpS	DOID:4330	1.0
DOID:3371	PRESENTS_DpS	D015746	1.0
D017116	PRESENTS_DpS	DOID:853	1.0
D053565	PRESENTS_DpS	DOID:1074	1.0
D003967	PRESENTS_DpS	DOID:2945	1.0
D003968	PRESENTS_DpS	DOID:1485	1.0
D059350	PRESENTS_DpS	DOID:13359	1.0
D005158	PRESENTS_DpS	DOID:12657	1.0
DOID:4794	PRESENTS_DpS	D014786	1.0
D011141	PRESENTS_DpS	DOID:1074	1.0
D018888	PRESENTS_DpS	DOID:9255	1.0
D003117	PRESENTS_DpS	DOID:4674	1.0
D001259	PRESENTS_DpS	DOID:4372	1.0
D009886	PRESENTS_DpS	DOID:6869	1.0
D020915	PRESENTS_DpS	DOID:10914	1.0
D009207	PRESENTS_DpS	DOID:4817	1.0
D016553	PRESENTS_DpS	DOID:8659	1.0
D000006	PRESENTS_DpS	DOID:2326	1.0
D013746	PRESENTS_DpS	DOID:12466	1.0
D010146	PRESENTS_DpS	DOID:461	1.0
D009222	PRESENTS_DpS	DOID:538	1.0
D005414	PRESENTS_DpS	DOID:9741	1.0
D014826	PRESENTS_DpS	DOID:3371	1.0
D005334	PRESENTS_DpS	DOID:2297	1.0
D010148	PRESENTS_DpS	DOID:4551	1.0
D000072716	PRESENTS_DpS	DOID:574	1.0
D006423	PRESENTS_DpS	DOID:3846	1.0
DOID:11512	PRESENTS_DpS	D004487	1.0
DOID:1307	PRESENTS_DpS	D018888	1.0
D006312	PRESENTS_DpS	DOID:8552	1.0
DOID:2752	PRESENTS_DpS	D034381	1.0
D004890	PRESENTS_DpS	DOID:9088	1.0
D009123	PRESENTS_DpS	DOID:10488	1.0
D001259	PRESENTS_DpS	DOID:10608	1.0
DOID:732	PRESENTS_DpS	D053201	1.0
D058447	PRESENTS_DpS	DOID:4449	1.0
D006317	PRESENTS_DpS	DOID:863	1.0
D004172	PRESENTS_DpS	DOID:12557	1.0
D015354	PRESENTS_DpS	DOID:13550	1.0
D005335	PRESENTS_DpS	DOID:3315	1.0
D012021	PRESENTS_DpS	DOID:539	1.0
D017116	PRESENTS_DpS	DOID:13359	1.0
D011602	PRESENTS_DpS	DOID:3309	1.0
D011602	PRESENTS_DpS	DOID:3877	1.0
D011537	PRESENTS_DpS	DOID:2571	1.0
D011602	PRESENTS_DpS	DOID:13865	1.0
D007625	PRESENTS_DpS	DOID:2843	1.0
D003128	PRESENTS_DpS	DOID:7998	1.0
D014832	PRESENTS_DpS	DOID:8533	1.0
D017109	PRESENTS_DpS	DOID:0050425	1.0
D006261	PRESENTS_DpS	DOID:1091	1.0
D020335	PRESENTS_DpS	DOID:178	1.0
DOID:0014667	PRESENTS_DpS	D003128	1.0
D012877	PRESENTS_DpS	DOID:0060901	1.0
D009127	PRESENTS_DpS	DOID:1279	1.0
D017246	PRESENTS_DpS	DOID:890	1.0
D015746	PRESENTS_DpS	DOID:8438	1.0
D020323	PRESENTS_DpS	DOID:4	1.0
D010149	PRESENTS_DpS	DOID:1285	1.0
D006312	PRESENTS_DpS	DOID:0080159	1.0
D006311	PRESENTS_DpS	DOID:9470	1.0
D050177	PRESENTS_DpS	DOID:11612	1.0
D005157	PRESENTS_DpS	DOID:4210	1.0
D004411	PRESENTS_DpS	DOID:6869	1.0
D002100	PRESENTS_DpS	DOID:5675	1.0
D020233	PRESENTS_DpS	DOID:327	1.0
D018771	PRESENTS_DpS	DOID:11337	1.0
D012585	PRESENTS_DpS	DOID:4844	1.0
D013746	PRESENTS_DpS	DOID:12639	1.0
D015746	PRESENTS_DpS	DOID:3616	1.0
D010291	PRESENTS_DpS	DOID:5264	1.0
D004418	PRESENTS_DpS	DOID:9675	1.0
D006987	PRESENTS_DpS	DOID:10887	1.0
D009123	PRESENTS_DpS	DOID:11971	1.0
D004487	PRESENTS_DpS	DOID:10591	1.0
DOID:526	PRESENTS_DpS	D055948	1.0
D007035	PRESENTS_DpS	DOID:1882	1.0
D006930	PRESENTS_DpS	DOID:10024	1.0
DOID:2316	PRESENTS_DpS	D000370	1.0
D014008	PRESENTS_DpS	DOID:12403	1.0
D010591	PRESENTS_DpS	DOID:1811	1.0
D004890	PRESENTS_DpS	DOID:12309	1.0
D005130	PRESENTS_DpS	DOID:11343	1.0
DOID:853	PRESENTS_DpS	D001416	1.0
D012913	PRESENTS_DpS	DOID:4483	1.0
D005334	PRESENTS_DpS	DOID:8580	1.0
D004844	PRESENTS_DpS	DOID:5394	1.0
D018771	PRESENTS_DpS	DOID:801	1.0
D013851	PRESENTS_DpS	DOID:11476	1.0
DOID:225	PRESENTS_DpS	D017116	1.0
D005157	PRESENTS_DpS	DOID:338	1.0
D004433	PRESENTS_DpS	DOID:1756	1.0
D019569	PRESENTS_DpS	DOID:7005	1.0
D008607	PRESENTS_DpS	DOID:1390	1.0
D001259	PRESENTS_DpS	DOID:1440	1.0
D012877	PRESENTS_DpS	DOID:2723	1.0
DOID:1307	PRESENTS_DpS	D051346	1.0
D002303	PRESENTS_DpS	DOID:1754	1.0
D011695	PRESENTS_DpS	DOID:2508	1.0
D018908	PRESENTS_DpS	DOID:3650	1.0
D007806	PRESENTS_DpS	DOID:3328	1.0
DOID:452	PRESENTS_DpS	D006319	1.0
D014839	PRESENTS_DpS	DOID:13186	1.0
D020069	PRESENTS_DpS	DOID:2703	1.0
D010468	PRESENTS_DpS	DOID:7005	1.0
D009122	PRESENTS_DpS	DOID:345	1.0
D004418	PRESENTS_DpS	DOID:6000	1.0
DOID:9675	PRESENTS_DpS	D053608	1.0
D013651	PRESENTS_DpS	DOID:9120	1.0
D001766	PRESENTS_DpS	DOID:1070	1.0
D009912	PRESENTS_DpS	DOID:9538	1.0
D010243	PRESENTS_DpS	DOID:13450	1.0
D017036	PRESENTS_DpS	DOID:9744	1.0
D065634	PRESENTS_DpS	DOID:4306	1.0
D058447	PRESENTS_DpS	DOID:5327	1.0
D004417	PRESENTS_DpS	DOID:1496	1.0
D020828	PRESENTS_DpS	DOID:543	1.0
D017116	PRESENTS_DpS	DOID:10573	1.0
D005207	PRESENTS_DpS	DOID:2275	1.0
D053565	PRESENTS_DpS	DOID:0080001	1.0
D013575	PRESENTS_DpS	DOID:9768	1.0
D001416	PRESENTS_DpS	DOID:8007	1.0
D015354	PRESENTS_DpS	DOID:4447	1.0
D007565	PRESENTS_DpS	DOID:2236	1.0
D006472	PRESENTS_DpS	DOID:1588	1.0
D004244	PRESENTS_DpS	DOID:0050820	1.0
DOID:9649	PRESENTS_DpS	D014717	1.0
D011507	PRESENTS_DpS	DOID:10763	1.0
D034381	PRESENTS_DpS	DOID:3069	1.0
D009325	PRESENTS_DpS	DOID:2531	1.0
D013342	PRESENTS_DpS	DOID:10600	1.0
D019588	PRESENTS_DpS	DOID:1574	1.0
D013035	PRESENTS_DpS	DOID:0060260	1.0
D011681	PRESENTS_DpS	DOID:9220	1.0
D018437	PRESENTS_DpS	DOID:5612	1.0
D006963	PRESENTS_DpS	DOID:3847	1.0
D006628	PRESENTS_DpS	DOID:420	1.0
D003693	PRESENTS_DpS	DOID:3602	1.0
D019575	PRESENTS_DpS	DOID:2555	1.0
D010149	PRESENTS_DpS	DOID:10159	1.0
D009461	PRESENTS_DpS	DOID:468	1.0
D010148	PRESENTS_DpS	DOID:12156	1.0
D034381	PRESENTS_DpS	DOID:700	1.0
D005132	PRESENTS_DpS	DOID:2566	1.0
DOID:418	PRESENTS_DpS	D007040	1.0
D007805	PRESENTS_DpS	DOID:4428	1.0
D009461	PRESENTS_DpS	DOID:9810	1.0
D014839	PRESENTS_DpS	DOID:4071	1.0
D004172	PRESENTS_DpS	DOID:10223	1.0
D014202	PRESENTS_DpS	DOID:13382	1.0
D009886	PRESENTS_DpS	DOID:10175	1.0
